price,bath,balcony,bhk,price_per_sqft,new_total_sqft,site_location
44,3,2,2,3666.666667,1200,Bhandarkar Road
70,3,2,4,4666.666667,1500,Bhavani Peth
76.77,2,2,2,7346.411483,1045,Bibvewadi
45.15,2,3,3,3500,1290,Bopodi
78,2,1,2,5571.428571,1400,Budhwar Peth
58.14,3,2,3,3633.75,1600,Bund Garden Road
225,3,3,3,12116.31664,3095,Camp
58,2,1,3,3754.045307,1545,Chandan Nagar
112,3,1,3,6666.666667,1680,Dapodi
67.5,2,1,2,5000,1350,Deccan Gymkhana
38,2,1,2,4000,950,Dehu Road
45,2,2,2,4285.714286,1050,Dhankawadi
49,2,2,3,3754.789272,1305,Dhayari Phata
120,4,2,4,15000,800,Dhole Patil Road
125,7,2,5,4629.62963,2700,Erandwane
78,3,1,3,7090.909091,1100,Fatima Nagar
160,5,0,6,4571.428571,3500,Fergusson College Road
83.33,3,1,3,5099.755202,1634,Ganesh Peth
85,2,2,2,6286.982249,1352,Ganeshkhind
65,2,2,2,5676.855895,1145,Ghorpade Peth
43.79,2,2,2,3531.451613,1240,Ghorpadi
190,3,2,3,8636.363636,2200,Gokhale Nagar
39,2,1,2,3823.529412,1020,Gultekdi
225,4,2,4,10138.88889,3600,Guruwar peth
61,2,1,2,5222.60274,1168,Hadapsar
75,2,1,2,6224.06639,1205,Hadapsar Industrial Estate
100,2,2,2,8368.200837,1195,Hingne Khurd
49,2,1,2,4766.536965,1028,Jangali Maharaj Road
48.27,2,2,2,4108.085106,1175,Kalyani Nagar
90,2,2,3,5806.451613,1550,Karve Nagar
165,3,2,3,9036.144578,1826,Karve Road
160,5,2,5,6666.666667,2400,Kasba Peth
96,3,2,3,5988.771054,1603,Katraj
72,3,1,3,5333.333333,1350,Khadaki
28,1,1,1,3921.568627,714,Khadki
65,2,3,2,5349.794239,1215,Kharadi
77,2,2,3,5480.427046,1405,Kondhwa
51,2,1,2,4465.849387,1142,Kondhwa Budruk
170,4,3,4,4250,4000,Kondhwa Khurd
90,3,2,3,4812.834225,1870,Koregaon Park
73,2,2,2,5559.786748,1313,Kothrud
120,3,3,3,6169.66581,1945,Law College Road
95,3,2,3,6039.41513,1573,Laxmi Road
92,2,1,2,7330.677291,1255,Lulla Nagar
91.15,3,2,4,6510.714286,1400,Mahatma Gandhi Road
43.63,2,2,2,3532.793522,1235,Mangalwar peth
52,2,1,3,3768.115942,1380,Manik Bagh
225,9,2,7,16666.66667,1500,Market yard
67,2,1,2,5411.954766,1238,Model colony
74.72,2,3,3,5100.341297,1465,Mukund Nagar
103,2,2,2,7263.751763,1418,Mundhawa
165,3,1,3,10000,1650,Nagar Road
16,1,1,1,4558.404558,351,Nana Peth
48,2,2,2,3752.931978,1279,Narayan Peth
200,3,1,3,10695.18717,1870,Narayangaon
225,5,1,4,15333.33333,1500,Navi Peth
225,2,2,3,9897.070467,2526,Padmavati
150,2,1,3,9677.419355,1550,Parvati Darshan
225,2,2,4,11993.21938,3539.5,Pashan
68.27,2,1,3,3700.271003,1845,Paud Road
59.27,2,1,3,4358.088235,1360,Pirangut
75,2,1,3,6521.73913,1150,Prabhat Road
49.5,2,2,2,3928.571429,1260,Pune Railway Station
74,3,1,3,6166.666667,1200,Rasta Peth
42.5,2,1,2,4404.145078,965,Raviwar Peth
48,2,3,3,3555.555556,1350,Sadashiv Peth
75.97,2,1,2,5250.172771,1447,Sahakar Nagar
86.03,3,1,3,7000,1229,Salunke Vihar
43,2,2,2,4186.952288,1027,Sasson Road
48.5,2,1,2,4206.41804,1153,Satara Road
145.5,5,0,4,5094.537815,2856,Senapati Bapat Road
50,2,2,2,4694.835681,1065,Shaniwar Peth
61,2,3,2,5922.330097,1030,Shivaji Nagar
61,2,2,2,4552.238806,1340,Shukrawar Peth
212,5,2,4,5300,4000,Sinhagad Road
32,1,0,1,5333.333333,600,Somwar Peth
44.42,2,3,3,3150.35461,1410,Swargate
45.35,2,2,2,4298.578199,1055,Tilak Road
79,2,1,2,6058.282209,1304,Uruli Devachi
225,4,1,4,17830.88235,2720,Vadgaon Budruk
31.5,2,1,2,3181.818182,990,Wadgaon Sheri
39.33,2,1,2,3800,1035,Viman Nagar
30.09,1,0,1,4298.571429,700,Vishrant Wadi
43,2,2,2,3839.285714,1120,Wagholi
73,2,2,2,5615.384615,1300,Wakadewadi
82,2,1,2,6618.240517,1239,Wanowrie
51.63,3,3,3,3679.97149,1403,Warje
92,2,1,2,6739.92674,1365,Yerawada
135,2,1,2,11587.98283,1165,Alandi Road
45.19,2,3,3,3999.115044,1130,Ambegaon Budruk
105,3,2,3,5910.764346,1776.42,Anandnagar
175,4,3,4,19444.44444,900,Aundh
47,2,2,2,3936.348409,1194,Aundh Road
33,2,2,2,2981.02981,1107,Balaji Nagar
180,3,2,3,7761.966365,2319,Baner
80,3,3,3,5263.157895,1520,Baner road
89,3,1,3,5794.270833,1536,Bhandarkar Road
225,4,2,4,8000,3000,Bhavani Peth
38,2,1,2,3619.047619,1050,Bibvewadi
146,3,2,3,7891.891892,1850,Bopodi
62,2,2,2,5575.539568,1112,Budhwar Peth
72.5,3,2,3,4723.127036,1535,Bund Garden Road
35,2,1,2,3333.333333,1050,Camp
225,3,2,4,15416.66667,2400,Chandan Nagar
65,3,2,3,5200,1250,Dapodi
52,2,3,2,4380.791912,1187,Deccan Gymkhana
56,2,1,2,4810.996564,1164,Dehu Road
62.78,2,1,3,4500.358423,1395,Dhankawadi
108,3,2,3,5212.355212,2072,Dhayari Phata
60.91,3,3,3,4200.689655,1450,Dhole Patil Road
82,3,2,3,5290.322581,1550,Erandwane
90,2,2,2,6844.106464,1315,Fatima Nagar
225,4,3,4,7499.184871,3067,Fergusson College Road
72,2,2,2,5950.413223,1210,Ganesh Peth
47,2,1,3,4372.093023,1075,Ganeshkhind
225,9,1,6,8819.897689,11338,Ghorpade Peth
42.2,3,1,3,3473.251029,1215,Ghorpadi
75,2,2,3,5102.040816,1470,Gokhale Nagar
225,4,2,4,7000,30000,Gultekdi
125,2,2,3,7861.63522,1590,Guruwar peth
36.75,2,1,2,3500,1050,Hadapsar
55.91,2,1,2,4281.01072,1306,Hadapsar Industrial Estate
225,3,2,3,12500,2000,Hingne Khurd
64,3,2,3,4429.065744,1445,Jangali Maharaj Road
58,3,2,3,4754.098361,1220,Kalyani Nagar
160,3,1,4,5015.673981,3190,Karve Nagar
51.26,2,1,2,4218.930041,1215,Karve Road
88,2,1,3,4583.333333,1920,Kasba Peth
60,2,2,2,4316.546763,1390,Katraj
75,2,1,3,9375,800,Khadaki
100,3,2,3,16666.66667,600,Khadki
71.74,2,0,2,5998.327759,1196,Kharadi
75,2,2,3,4838.709677,1550,Kondhwa
101,2,2,2,7122.708039,1418,Kondhwa Budruk
115,3,2,3,6948.640483,1655,Kondhwa Khurd
33.45,2,2,2,3000,1115,Koregaon Park
68,2,2,2,5811.965812,1170,Kothrud
38.3,2,2,2,3700.483092,1035,Law College Road
58,2,2,3,4441.041348,1306,Laxmi Road
22,2,2,2,2933.333333,750,Lulla Nagar
122,3,3,3,6364.110589,1917,Mahatma Gandhi Road
58,3,3,3,3591.331269,1615,Mangalwar peth
52.25,2,2,2,4878.618114,1071,Manik Bagh
119,2,2,2,8981.132075,1325,Market yard
225,4,2,7,30000,3000,Model colony
88,2,1,3,6285.714286,1400,Mukund Nagar
82,2,1,2,6581.05939,1246,Mundhawa
40,2,0,2,3292.18107,1215,Nagar Road
49.5,2,2,2,4125,1200,Nana Peth
53,3,1,4,11777.77778,450,Narayan Peth
60,2,2,2,5000,1200,Narayangaon
50,2,2,2,5291.005291,945,Navi Peth
225,5,2,4,14573.99103,4460,Padmavati
52,2,1,2,4425.531915,1175,Parvati Darshan
63,2,1,2,6847.826087,920,Pashan
225,5,1,4,11574.07407,3024,Paud Road
110,2,2,2,6875,1600,Pirangut
110,2,0,4,14666.66667,750,Prabhat Road
225,4,2,4,29166.66667,2400,Pune Railway Station
34.01,1,2,2,3561.256545,955,Rasta Peth
100,3,3,3,5714.285714,1750,Raviwar Peth
64,2,2,3,4491.22807,1425,Sadashiv Peth
225,3,2,3,12325.5814,2150,Sahakar Nagar
40.5,2,1,2,3476.39485,1165,Salunke Vihar
48,2,2,2,4571.428571,1050,Sasson Road
75,2,2,3,5474.452555,1370,Satara Road
72,2,1,3,5240.174672,1374,Senapati Bapat Road
124,3,2,3,7069.555302,1754,Shaniwar Peth
110,3,2,3,5955.603682,1847,Shivaji Nagar
139,4,3,3,7513.513514,1850,Shukrawar Peth
135,3,1,3,4094.631483,3297,Sinhagad Road
45,2,2,2,3791.069924,1187,Somwar Peth
40.44,2,1,3,2888.571429,1400,Swargate
30,2,0,3,5000,600,Tilak Road
180,2,3,2,13333.33333,1350,Uruli Devachi
120,2,2,3,4000,3000,Vadgaon Budruk
34.3,1,1,1,4949.494949,693,Wadgaon Sheri
224,3,2,3,11313.13131,1980,Viman Nagar
48,2,1,2,4701.273262,1021,Vishrant Wadi
95,2,2,2,8154.506438,1165,Wagholi
92,3,2,3,5239.179954,1756,Wakadewadi
105,3,1,3,6037.952846,1739,Wanowrie
65,2,2,2,5078.125,1280,Warje
58.86,2,2,2,4844.444444,1215,Yerawada
46.5,2,1,2,4894.736842,950,Alandi Road
49,2,1,3,4528.650647,1082,Ambegaon Budruk
42,2,1,2,4000,1050,Anandnagar
53.35,2,0,2,4939.814815,1080,Aundh
55,2,2,2,5000,1100,Aundh Road
205,4,1,4,6406.25,3200,Balaji Nagar
78,2,1,2,5949.656751,1311,Baner
67.98,3,1,3,4227.61194,1608,Baner road
36,2,2,2,3103.448276,1160,Bhandarkar Road
71,2,1,2,6068.376068,1170,Bhavani Peth
40.6,2,2,2,3515.151515,1155,Bibvewadi
77.68,2,1,3,6189.641434,1255,Bopodi
44.95,2,2,2,4220.657277,1065,Budhwar Peth
21,1,1,1,3115.727003,674,Bund Garden Road
126,4,2,3,6508.264463,1936,Camp
225,3,2,3,11358.67191,2289,Chandan Nagar
38.45,2,1,2,3495.454545,1100,Dapodi
157,4,2,3,6956.136464,2257,Deccan Gymkhana
55,2,2,2,5213.270142,1055,Dehu Road
51.87,3,3,3,3390.196078,1530,Dhankawadi
97,3,1,3,5705.882353,1700,Dhayari Phata
78,2,2,3,4952.380952,1575,Dhole Patil Road
225,4,2,3,9428.571429,3500,Erandwane
93.32,2,1,2,7388.756928,1263,Fatima Nagar
69.315,3,0,3,4446.119307,1559,Fergusson College Road
65,2,2,2,6232.023011,1043,Ganesh Peth
53.5,2,2,2,4262.948207,1255,Ganeshkhind
93.865,2,0,2,6940.110906,1352.5,Ghorpade Peth
13.57,1,0,1,2300,590,Ghorpadi
120,3,1,3,7741.935484,1550,Gokhale Nagar
56,3,3,3,4590.163934,1220,Gultekdi
160,3,3,3,8421.052632,1900,Guruwar peth
55,3,3,3,4044.117647,1360,Hadapsar
75,2,1,2,6818.181818,1100,Hadapsar Industrial Estate
73.31,3,2,3,5038.487973,1455,Hingne Khurd
40.5,2,1,2,3913.043478,1035,Jangali Maharaj Road
69,2,2,2,5989.583333,1152,Kalyani Nagar
82,2,2,2,6312.548114,1299,Karve Nagar
75,2,1,3,6482.281763,1157,Karve Road
52.5,2,2,2,5000,1050,Kasba Peth
40,2,2,2,3809.52381,1050,Katraj
67.4,2,1,2,5409.309791,1246,Khadaki
115,3,2,3,5961.638154,1929,Khadki
60,2,1,2,4669.2607,1285,Kharadi
65,2,0,3,5416.666667,1200,Kondhwa
214,4,3,4,6770.009491,3161,Kondhwa Budruk
170,3,2,3,9189.189189,1850,Kondhwa Khurd
37,2,0,3,3609.756098,1025,Koregaon Park
80,3,2,2,7117.437722,1124,Kothrud
54.59,2,1,2,5394.268775,1012,Law College Road
225,5,3,7,5555.555556,4500,Laxmi Road
55,2,2,2,6314.580941,871,Lulla Nagar
40,2,2,2,3921.568627,1020,Mahatma Gandhi Road
73.5,3,3,3,4741.935484,1550,Mangalwar peth
225,3,1,3,11948.7909,3515,Manik Bagh
80,2,2,3,5673.758865,1410,Market yard
150,5,3,4,4285.714286,3500,Model colony
75,2,1,2,6708.407871,1118,Mukund Nagar
68,2,1,2,6193.078324,1098,Mundhawa
45.2,2,1,2,4000,1130,Nagar Road
75,2,2,2,6550.218341,1145,Nana Peth
80,3,1,3,8421.052632,950,Narayan Peth
33,2,1,2,3139.866794,1051,Narayangaon
108,7,2,7,18000,600,Navi Peth
53.67,2,2,2,4870.235935,1102,Padmavati
125,2,2,2,8457.374831,1478,Parvati Darshan
16.45,1,1,1,2550.387597,645,Pashan
50.63,2,1,2,6151.883354,823,Paud Road
35,2,1,2,3977.272727,880,Pirangut
75,5,2,4,12500,600,Prabhat Road
100,4,2,3,5022.601708,1991,Pune Railway Station
50,3,1,3,4545.454545,1100,Rasta Peth
115,3,2,3,6590.25788,1745,Raviwar Peth
135,3,1,2,11011.41925,1226,Sadashiv Peth
68,4,1,3,10000,680,Sahakar Nagar
70,2,1,2,6363.636364,1100,Salunke Vihar
195,4,3,4,16250,1200,Sasson Road
58,2,1,2,4000,1450,Satara Road
120,4,2,4,3565.062389,3366,Senapati Bapat Road
54,2,1,2,4695.652174,1150,Shaniwar Peth
95.84,3,2,3,5200.217037,1843,Shivaji Nagar
195,4,2,4,8863.636364,2200,Shukrawar Peth
44,3,2,2,4036.697248,1090,Sinhagad Road
42,2,2,2,3710.24735,1132,Somwar Peth
80,2,2,2,5818.181818,1375,Swargate
220,5,3,4,14666.66667,1500,Tilak Road
50.3,1,2,1,6618.421053,760,Uruli Devachi
65,2,2,2,5508.474576,1180,Vadgaon Budruk
45,2,2,2,4901.960784,918,Wadgaon Sheri
50,5,2,5,8333.333333,600,Viman Nagar
53,1,0,2,4416.666667,1200,Vishrant Wadi
61,2,1,2,4446.06414,1372,Wagholi
225,7,3,7,14791.66667,2400,Wakadewadi
95,3,2,3,5497.685185,1728,Wanowrie
225,3,1,3,12415.34989,2215,Warje
80,2,2,2,6666.666667,1200,Yerawada
56,2,2,2,4375,1280,Alandi Road
110,4,2,4,13750,800,Ambegaon Budruk
56,2,2,3,3848.797251,1455,Anandnagar
28,1,0,1,6363.636364,440,Aundh
97,3,2,3,6466.666667,1500,Aundh Road
110,3,2,3,6111.111111,1800,Balaji Nagar
96,3,2,3,6295.081967,1525,Baner
38.5,2,3,2,3197.674419,1204,Baner road
53.55,2,1,2,4371.428571,1225,Bhandarkar Road
98,6,3,6,12250,800,Bhavani Peth
122,3,2,3,7393.939394,1650,Bibvewadi
18,2,1,3,2045.454545,880,Bopodi
225,4,2,4,6071.428571,4200,Budhwar Peth
55,2,0,2,4583.333333,1200,Bund Garden Road
225,4,1,4,19965.27778,1152,Camp
42,2,1,2,4179.104478,1005,Chandan Nagar
103,3,2,3,6594.110115,1562,Dapodi
225,5,2,4,7900,5000,Deccan Gymkhana
95,5,2,6,11728.39506,810,Dehu Road
42,2,3,2,3500,1200,Dhankawadi
82.5,3,2,3,5305.466238,1555,Dhayari Phata
71,2,1,2,4580.645161,1550,Dhole Patil Road
67,2,2,2,5630.252101,1190,Erandwane
50,2,2,2,4672.897196,1070,Fatima Nagar
42.48,2,1,2,4164.705882,1020,Ganesh Peth
115,3,1,3,7142.857143,1610,Ganeshkhind
41,1,1,1,5857.142857,700,Ghorpade Peth
49,2,1,3,3769.230769,1300,Ghorpadi
123,2,1,2,8661.971831,1420,Gokhale Nagar
100,9,2,9,8333.333333,1200,Gultekdi
65.4,3,2,3,6117.867166,1069,Guruwar peth
123,3,3,3,6473.684211,1900,Hadapsar
97.65,2,1,2,5900.302115,1655,Hadapsar Industrial Estate
40.42,2,2,2,3499.5671,1155,Hingne Khurd
70,2,2,3,5384.615385,1300,Jangali Maharaj Road
45,2,2,2,4090.909091,1100,Kalyani Nagar
42,2,2,2,4077.669903,1030,Karve Nagar
70.2,2,1,2,3334.916865,2105,Karve Road
126,3,2,3,7411.764706,1700,Kasba Peth
139,3,2,3,7897.727273,1760,Katraj
200,9,0,9,3225.806452,6200,Khadaki
67,2,1,2,4785.714286,1400,Khadki
53,2,0,2,4416.666667,1200,Kharadi
55,2,1,2,6030.701754,912,Kondhwa
48,2,1,2,4355.716878,1102,Kondhwa Budruk
55,3,1,3,3583.061889,1535,Kondhwa Khurd
46,2,2,2,3700.724055,1243,Koregaon Park
63.2,2,2,2,6884.53159,918,Kothrud
70,2,3,3,4666.666667,1500,Law College Road
225,3,0,3,8333.333333,3000,Laxmi Road
89,3,0,3,6029.810298,1476,Lulla Nagar
65,2,3,2,5416.666667,1200,Mahatma Gandhi Road
34.78,1,0,1,5739.273927,606,Mangalwar peth
61,2,3,2,5545.454545,1100,Manik Bagh
59.5,2,1,3,4594.594595,1295,Market yard
26,1,0,1,4933.586338,527,Model colony
80,2,2,2,6153.846154,1300,Mukund Nagar
68,4,1,3,10000,680,Mundhawa
41,1,0,1,3253.968254,1260,Nagar Road
75.2,2,1,2,6596.491228,1140,Nana Peth
37.5,1,0,1,2500,1500,Narayan Peth
128,4,1,3,5514.864283,2321,Narayangaon
62,2,2,2,4460.431655,1390,Navi Peth
90,3,3,3,5217.391304,1725,Padmavati
225,4,1,4,10107.597,3067,Parvati Darshan
63,2,1,3,5311.973019,1186,Pashan
85,2,1,2,6910.569106,1230,Paud Road
17,1,1,1,2833.333333,600,Pirangut
96,3,1,3,7311.500381,1313,Prabhat Road
55,2,0,2,6111.111111,900,Pune Railway Station
66.25,2,2,2,5300,1250,Rasta Peth
225,6,3,9,23333.33333,1200,Raviwar Peth
54,1,1,1,8181.818182,660,Sadashiv Peth
105,2,2,2,10135.13514,1036,Sahakar Nagar
225,4,3,4,16666.66667,2700,Salunke Vihar
70,2,1,2,6363.636364,1100,Sasson Road
225,2,1,4,30000,1500,Senapati Bapat Road
56,5,2,4,10666.66667,525,Shaniwar Peth
56,2,1,2,5517.241379,1015,Shivaji Nagar
26,1,0,1,3201.970443,812,Shukrawar Peth
65,2,2,3,4779.411765,1360,Sinhagad Road
170,3,3,3,7844.946931,2167,Somwar Peth
35,2,1,2,2916.666667,1200,Swargate
75,2,2,2,6437.76824,1165,Tilak Road
70,2,2,2,5494.505495,1274,Uruli Devachi
39.02,2,2,2,3390.095569,1151,Vadgaon Budruk
110,6,3,6,10377.35849,1060,Wadgaon Sheri
120,2,2,3,7380.073801,1626,Viman Nagar
35.77,2,2,2,3456.038647,1035,Vishrant Wadi
75,4,0,3,5896.226415,1272,Wagholi
45,2,1,2,4663.212435,965,Wakadewadi
140,5,2,5,8750,1600,Wanowrie
42.79,2,1,2,3999.065421,1070,Warje
65,2,2,3,4140.127389,1570,Yerawada
25,2,2,2,3205.128205,780,Ambegaon Budruk
65,2,1,3,6500,1000,Anandnagar
188,3,2,4,15666.66667,1200,Aundh
225,7,2,7,5333.333333,7500,Aundh Road
100,2,3,3,5882.352941,1700,Balaji Nagar
110,3,2,3,5945.945946,1850,Baner
30,2,1,2,3318.584071,904,Baner road
43.72,2,1,2,3900.089206,1121,Bhandarkar Road
58.17,2,2,3,4200,1385,Bhavani Peth
69.85,2,1,2,5500,1270,Bibvewadi
56,3,3,3,3862.068966,1450,Bopodi
225,4,2,3,13541.66667,2400,Budhwar Peth
35,1,1,1,4794.520548,730,Bund Garden Road
53.56,3,3,3,3389.873418,1580,Camp
50,2,1,2,4500.450045,1111,Chandan Nagar
88,2,1,4,7822.222222,1125,Dapodi
36,2,2,2,3684.749232,977,Deccan Gymkhana
19.9,1,1,2,2952.522255,674,Dehu Road
83,3,1,3,13833.33333,600,Dhankawadi
115,4,1,4,4527.559055,2540,Dhayari Phata
100,2,1,2,7751.937984,1290,Dhole Patil Road
98,3,1,3,16333.33333,600,Erandwane
32.54,2,1,2,4093.081761,795,Fatima Nagar
35,1,1,2,5000,700,Fergusson College Road
142,1,1,2,9706.08339,1463,Ganesh Peth
140,3,0,3,14000,1000,Ganeshkhind
58,2,2,3,4441.041348,1306,Ghorpade Peth
185,3,2,3,7705.122865,2401,Ghorpadi
135,3,0,4,8083.832335,1670,Gokhale Nagar
225,2,3,3,12533.33333,1875,Gultekdi
90,3,1,3,7500,1200,Guruwar peth
121,3,2,3,6707.317073,1804,Hadapsar
210,4,1,3,10169.49153,2065,Hadapsar Industrial Estate
40,3,1,3,3265.306122,1225,Hingne Khurd
58.68,2,0,2,4949.810207,1185.5,Jangali Maharaj Road
56,2,2,2,6222.222222,900,Kalyani Nagar
91,2,1,2,6740.740741,1350,Karve Nagar
36,1,0,1,5142.857143,700,Karve Road
35.175,2,0,2,3500,1005,Kasba Peth
46.39,2,1,2,3999.137931,1160,Katraj
99.27,3,2,3,5908.928571,1680,Khadaki
55,2,2,2,5273.25024,1043,Khadki
120,4,1,4,10000,1200,Kharadi
46,2,2,2,4423.076923,1040,Kondhwa
65,2,2,3,4789.977892,1357,Kondhwa Budruk
104,7,1,7,6500,1600,Kondhwa Khurd
47,2,2,2,3836.734694,1225,Koregaon Park
80,6,1,9,5333.333333,1500,Kothrud
40,2,2,2,3539.823009,1130,Law College Road
150,4,1,4,6000,2500,Laxmi Road
120,3,3,3,7058.823529,1700,Lulla Nagar
65,3,2,3,4196.255649,1549,Mahatma Gandhi Road
100,2,2,2,7142.857143,1400,Mangalwar peth
50,2,2,2,4629.62963,1080,Manik Bagh
100,2,2,2,8474.576271,1180,Market yard
150,7,3,7,19230.76923,780,Model colony
150,3,2,3,8333.333333,1800,Mukund Nagar
67.38,2,1,2,5500.408163,1225,Mundhawa
75,1,1,1,8426.966292,890,Nagar Road
39.59,2,1,2,3939.303483,1005,Nana Peth
95,2,1,2,7196.969697,1320,Narayan Peth
50,2,1,4,3389.830508,1475,Narayangaon
99.745,2,2,3,5843.292326,1707,Navi Peth
51,2,2,2,4594.594595,1110,Padmavati
54,2,0,2,4153.846154,1300,Parvati Darshan
86,3,1,5,14333.33333,600,Pashan
65.35,2,1,2,5793.439716,1128,Paud Road
100,2,1,2,6886.151261,1452.19,Pirangut
225,3,2,3,12083.33333,2400,Prabhat Road
135,4,1,3,5192.307692,2600,Pune Railway Station
225,4,2,3,13000,2500,Rasta Peth
35,1,1,2,5555.555556,630,Raviwar Peth
48.5,2,2,2,3901.850362,1243,Sadashiv Peth
32,2,2,2,3333.333333,960,Sahakar Nagar
100,3,2,3,5917.159763,1690,Salunke Vihar
35,2,1,2,4761.904762,735,Sasson Road
73,2,2,2,5347.985348,1365,Satara Road
225,5,0,5,10530.01053,2849,Senapati Bapat Road
99.39,2,1,2,6999.295775,1420,Shaniwar Peth
68,3,3,3,4331.210191,1570,Shivaji Nagar
32,1,1,2,3764.705882,850,Shukrawar Peth
110,2,2,3,6984.126984,1575,Sinhagad Road
104,2,2,2,7334.273625,1418,Somwar Peth
42,2,1,2,4000,1050,Swargate
42.6,2,1,2,4000,1065,Tilak Road
90,3,0,3,6716.41791,1340,Uruli Devachi
92,3,2,3,5714.285714,1610,Vadgaon Budruk
33.5,2,1,2,2887.931034,1160,Wadgaon Sheri
44,2,2,2,4029.304029,1092,Viman Nagar
47,2,2,2,3936.348409,1194,Vishrant Wadi
61.5,3,1,3,4226.804124,1455,Wagholi
19.82,1,0,1,2700.27248,734,Wakadewadi
38,2,1,2,4755.944931,799,Wanowrie
75,3,1,3,3955.696203,1896,Warje
48,2,1,2,4363.636364,1100,Yerawada
79,2,1,2,5851.851852,1350,Alandi Road
61,3,1,3,4501.845018,1355,Ambegaon Budruk
65,2,1,2,5762.411348,1128,Anandnagar
90,2,0,2,6666.666667,1350,Aundh
225,3,2,3,22296.77419,3875,Aundh Road
82,3,2,3,5492.297388,1493,Balaji Nagar
43.91,2,1,2,3999.089253,1098,Baner
170,2,1,3,8947.368421,1900,Baner road
88,3,2,3,6027.39726,1460,Bhandarkar Road
225,4,3,3,12127.65957,2350,Bhavani Peth
140,5,3,5,8750,1600,Bibvewadi
32,2,1,2,2933.088909,1091,Bopodi
42,2,3,2,3559.322034,1180,Budhwar Peth
76.85,3,1,2,5625.915081,1366,Bund Garden Road
95,3,2,3,5637.982196,1685,Camp
100,2,3,2,7936.507937,1260,Chandan Nagar
200,3,2,3,6644.518272,3010,Dapodi
140,4,1,3,10526.31579,1330,Deccan Gymkhana
130,2,0,2,10833.33333,1200,Dehu Road
96.17,2,1,2,7144.8737,1346,Dhankawadi
13.86,1,0,1,2200,630,Dhayari Phata
98.94,2,2,3,6703.252033,1476,Dhole Patil Road
140,3,2,3,7567.567568,1850,Erandwane
225,2,0,5,18000,2350,Fatima Nagar
34,1,1,2,4503.311258,755,Fergusson College Road
98,5,2,5,12250,800,Ganesh Peth
46,2,2,2,3852.596315,1194,Ganeshkhind
225,5,2,3,8207.792208,3850,Ghorpade Peth
225,4,2,4,8618.654073,4235,Ghorpadi
52,1,0,1,6500,800,Gokhale Nagar
195,3,1,3,8666.666667,2250,Gultekdi
68,2,2,2,5029.585799,1352,Guruwar peth
112,3,2,3,5594.405594,2002,Hadapsar
225,5,1,4,7000,4000,Hadapsar Industrial Estate
45,2,2,2,4245.283019,1060,Hingne Khurd
59,2,1,3,4156.129587,1419.59,Jangali Maharaj Road
51.15,2,2,2,4276.755853,1196,Kalyani Nagar
35.24,2,2,3,2888.52459,1220,Karve Nagar
75,3,2,3,4702.194357,1595,Karve Road
75,2,3,2,5952.380952,1260,Kasba Peth
47,2,2,2,4272.727273,1100,Katraj
140,2,2,2,9032.258065,1550,Khadaki
52,2,3,2,4406.779661,1180,Khadki
150,5,1,4,3750,4000,Kharadi
85,3,2,3,5114.320096,1662,Kondhwa
60,2,1,2,4669.2607,1285,Kondhwa Budruk
75,4,1,4,6944.444444,1080,Kondhwa Khurd
119,3,2,3,6390.977444,1862,Koregaon Park
48,2,2,2,3382.663848,1419,Kothrud
43.71,3,2,3,3100,1410,Law College Road
62.4,2,2,3,4000,1560,Laxmi Road
150,4,3,5,13636.36364,1100,Lulla Nagar
78,3,3,3,4773.561812,1634,Mahatma Gandhi Road
225,5,3,5,11338.15552,5530,Mangalwar peth
44,2,3,3,3826.086957,1150,Manik Bagh
53,2,2,2,4818.181818,1100,Market yard
65,3,1,3,4022.277228,1616,Model colony
99,2,1,2,7112.068966,1392,Mukund Nagar
120,3,1,3,6674.082314,1798,Mundhawa
75,3,3,3,4477.61194,1675,Nagar Road
70,2,1,2,8838.383838,792,Nana Peth
103,4,1,5,5150,2000,Narayan Peth
89,7,3,7,14833.33333,600,Narayangaon
124,3,2,3,7294.117647,1700,Navi Peth
69,2,1,2,5528.846154,1248,Padmavati
54,2,1,2,4707.93374,1147,Parvati Darshan
40,2,2,2,3636.363636,1100,Pashan
115,3,2,3,7531.106745,1527,Paud Road
225,5,2,5,9791.666667,2400,Pirangut
25,1,1,1,4761.904762,525,Prabhat Road
58,2,3,2,5272.727273,1100,Pune Railway Station
37.5,2,2,2,3354.203936,1118,Rasta Peth
75,3,1,3,5081.300813,1476,Raviwar Peth
75,3,1,3,3571.428571,2100,Sadashiv Peth
46.5,2,2,3,3827.160494,1215,Sahakar Nagar
79,2,1,2,5930.930931,1332,Salunke Vihar
49,2,3,2,3629.62963,1350,Sasson Road
81,4,1,4,13500,600,Satara Road
46,2,2,2,3700.724055,1243,Senapati Bapat Road
49.73,2,2,2,4500.452489,1105,Shaniwar Peth
200,2,1,3,13333.33333,1500,Shivaji Nagar
50,2,2,2,4166.666667,1200,Shukrawar Peth
47.4,2,1,2,3788.968825,1251,Sinhagad Road
45,2,1,2,5096.262741,883,Somwar Peth
67,2,3,3,4785.714286,1400,Swargate
225,3,3,3,14444.44444,1800,Tilak Road
113,3,2,3,6635.349383,1703,Uruli Devachi
130,5,3,5,5200,2500,Vadgaon Budruk
71,3,2,3,5680,1250,Wadgaon Sheri
43,2,2,2,4608.788853,933,Viman Nagar
